,X,Y,taxon,date,abundance,value,ID,old_ID,variable
854,639139,9901583,Baetidae,nan,0,7.09,71,87,pH
855,639139,9901583,Baetidae,nan,0,4.7,71,87,Chlorophyll
856,639139,9901583,Baetidae,nan,0,2.02,71,87,Cl-
857,639139,9901583,Baetidae,nan,0,6.28,71,87,DO
858,639139,9901583,Baetidae,nan,0,2.07,71,87,Turbidity
859,639139,9901583,Baetidae,nan,0,13.9,71,87,COD
860,639139,9901583,Baetidae,nan,0,0.23,71,87,NO3--N
861,639139,9901583,Baetidae,nan,0,0.22,71,87,NH4+-N
862,639139,9901583,Baetidae,nan,0,0,71,87,velocity
863,639139,9901583,Baetidae,nan,0,84,71,87,Elevation
864,677242,9944586,Baetidae,nan,0,22.62,72,105,Temperature
865,677242,9944586,Baetidae,nan,0,120,72,105,Conductivity
866,677242,9944586,Baetidae,nan,0,7.66,72,105,pH
867,677242,9944586,Baetidae,nan,0,2.5,72,105,Chlorophyll
868,677242,9944586,Baetidae,nan,0,1.04,72,105,Cl-
869,677242,9944586,Baetidae,nan,0,7.63,72,105,DO
870,677242,9944586,Baetidae,nan,0,2.58,72,105,Turbidity
871,677242,9944586,Baetidae,nan,0,7.22,72,105,COD
872,677242,9944586,Baetidae,nan,0,0.8,72,105,NO3--N
873,677242,9944586,Baetidae,nan,0,0.09,72,105,NH4+-N
874,677242,9944586,Baetidae,nan,0,0.2,72,105,velocity
875,677242,9944586,Baetidae,nan,0,160,72,105,Elevation
876,648585,9885921,Baetidae,nan,0,24.97,73,54,Temperature
877,648585,9885921,Baetidae,nan,0,183.2,73,54,Conductivity
878,648585,9885921,Baetidae,nan,0,7.52,73,54,pH
879,648585,9885921,Baetidae,nan,0,1.26,73,54,Chlorophyll
880,648585,9885921,Baetidae,nan,0,2.57,73,54,Cl-
881,648585,9885921,Baetidae,nan,0,6.17,73,54,DO
882,648585,9885921,Baetidae,nan,0,0.83,73,54,Turbidity
883,648585,9885921,Baetidae,nan,0,12.4,73,54,COD
884,648585,9885921,Baetidae,nan,0,0.23,73,54,NO3--N
885,648585,9885921,Baetidae,nan,0,0.1,73,54,NH4+-N
886,648585,9885921,Baetidae,nan,0,0.5,73,54,velocity
887,648585,9885921,Baetidae,nan,0,32,73,54,Elevation
888,584703,9819470,Baetidae,nan,0,34,74,21,Temperature
889,584703,9819470,Baetidae,nan,0,755.67,74,21,Conductivity
890,584703,9819470,Baetidae,nan,0,8.3,74,21,pH
891,584703,9819470,Baetidae,nan,0,3.27,74,21,Chlorophyll
892,584703,9819470,Baetidae,nan,0,2.1,74,21,Cl-
893,584703,9819470,Baetidae,nan,0,7.86,74,21,DO
894,584703,9819470,Baetidae,nan,0,1.4,74,21,Turbidity
895,584703,9819470,Baetidae,nan,0,5,74,21,COD
896,584703,9819470,Baetidae,nan,0,0.23,74,21,NO3--N
897,584703,9819470,Baetidae,nan,0,0.04,74,21,NH4+-N
898,584703,9819470,Baetidae,nan,0,0.4,74,21,velocity
899,584703,9819470,Baetidae,nan,0,63,74,21,Elevation
900,635599,9901614,Baetidae,nan,0,27.67,75,90,Temperature
901,635599,9901614,Baetidae,nan,0,83,75,90,Conductivity
902,635599,9901614,Baetidae,nan,0,7.59,75,90,pH
903,635599,9901614,Baetidae,nan,0,7.05,75,90,Chlorophyll
904,635599,9901614,Baetidae,nan,0,2.5,75,90,Cl-
905,635599,9901614,Baetidae,nan,0,8.07,75,90,DO
906,635599,9901614,Baetidae,nan,0,6.6,75,90,Turbidity
907,635599,9901614,Baetidae,nan,0,9.96,75,90,COD
908,635599,9901614,Baetidae,nan,0,0.31,75,90,NO3--N
909,635599,9901614,Baetidae,nan,0,0.31,75,90,NH4+-N
910,635599,9901614,Baetidae,nan,0,0,75,90,velocity
911,635599,9901614,Baetidae,nan,0,86,75,90,Elevation
912,704692,9826022,Baetidae,nan,0,19.93,76,16,Temperature
913,704692,9826022,Baetidae,nan,0,128,76,16,Conductivity
914,704692,9826022,Baetidae,nan,0,8.12,76,16,pH
915,704692,9826022,Baetidae,nan,0,13.8,76,16,Chlorophyll
916,704692,9826022,Baetidae,nan,0,1.6,76,16,Cl-
917,704692,9826022,Baetidae,nan,0,8.12,76,16,DO
918,704692,9826022,Baetidae,nan,0,10.5,76,16,Turbidity
919,704692,9826022,Baetidae,nan,0,9.81,76,16,COD
920,704692,9826022,Baetidae,nan,0,0.23,76,16,NO3--N
921,704692,9826022,Baetidae,nan,0,0.05,76,16,NH4+-N
922,704692,9826022,Baetidae,nan,0,1.5,76,16,velocity
923,704692,9826022,Baetidae,nan,0,834,76,16,Elevation
924,683690,9763520,Baetidae,nan,0,24.61,77,27,Temperature
925,683690,9763520,Baetidae,nan,0,276,77,27,Conductivity
926,683690,9763520,Baetidae,nan,0,7.83,77,27,pH
927,683690,9763520,Baetidae,nan,0,1.13,77,27,Chlorophyll
928,683690,9763520,Baetidae,nan,0,3.27,77,27,Cl-
929,683690,9763520,Baetidae,nan,0,7.33,77,27,DO
930,683690,9763520,Baetidae,nan,0,0.97,77,27,Turbidity
931,683690,9763520,Baetidae,nan,0,25,77,27,COD
932,683690,9763520,Baetidae,nan,0,0.94,77,27,NO3--N
933,683690,9763520,Baetidae,nan,0,0.03,77,27,NH4+-N
934,683690,9763520,Baetidae,nan,0,0.6,77,27,velocity
935,683690,9763520,Baetidae,nan,0,71,77,27,Elevation
936,688888,9767770,Baetidae,nan,0,25.13,78,38,Temperature
937,688888,9767770,Baetidae,nan,0,188.17,78,38,Conductivity
938,688888,9767770,Baetidae,nan,0,7.96,78,38,pH
939,688888,9767770,Baetidae,nan,0,1.18,78,38,Chlorophyll
940,688888,9767770,Baetidae,nan,0,1.49,78,38,Cl-
941,688888,9767770,Baetidae,nan,0,7.98,78,38,DO
942,688888,9767770,Baetidae,nan,0,0.9,78,38,Turbidity
943,688888,9767770,Baetidae,nan,0,20.2,78,38,COD
944,688888,9767770,Baetidae,nan,0,2,78,38,NO3--N
945,688888,9767770,Baetidae,nan,0,0.015,78,38,NH4+-N
946,688888,9767770,Baetidae,nan,0,0.3,78,38,velocity
947,688888,9767770,Baetidae,nan,0,88,78,38,Elevation
948,660326,9798315,Baetidae,nan,0,26.39,79,7,Temperature
949,660326,9798315,Baetidae,nan,0,166,79,7,Conductivity
950,660326,9798315,Baetidae,nan,0,7.93,79,7,pH
951,660326,9798315,Baetidae,nan,0,60.03,79,7,Chlorophyll
952,660326,9798315,Baetidae,nan,0,7.4,79,7,Cl-
953,660326,9798315,Baetidae,nan,0,8.94,79,7,DO
954,660326,9798315,Baetidae,nan,0,34.27,79,7,Turbidity
955,660326,9798315,Baetidae,nan,0,22.6,79,7,COD
956,660326,9798315,Baetidae,nan,0,0.29,79,7,NO3--N
957,660326,9798315,Baetidae,nan,0,0.13,79,7,NH4+-N
958,660326,9798315,Baetidae,nan,0,0.15,79,7,velocity
959,660326,9798315,Baetidae,nan,0,14,79,7,Elevation
960,680080,9842110,Baetidae,nan,0,23.86,80,113,Temperature
961,680080,9842110,Baetidae,nan,0,130,80,113,Conductivity
962,680080,9842110,Baetidae,nan,0,7.79,80,113,pH
963,680080,9842110,Baetidae,nan,0,3.75,80,113,Chlorophyll
964,680080,9842110,Baetidae,nan,0,10.49,80,113,Cl-
965,680080,9842110,Baetidae,nan,0,8.2,80,113,DO
966,680080,9842110,Baetidae,nan,0,22.75,80,113,Turbidity
967,680080,9842110,Baetidae,nan,0,8.14,80,113,COD
968,680080,9842110,Baetidae,nan,0,0.23,80,113,NO3--N
969,680080,9842110,Baetidae,nan,0,0.13,80,113,NH4+-N
970,680080,9842110,Baetidae,nan,0,0.3,80,113,velocity
971,680080,9842110,Baetidae,nan,0,66,80,113,Elevation
972,660316,9790963,Baetidae,nan,0,26.01,81,6,Temperature
973,660316,9790963,Baetidae,nan,0,325,81,6,Conductivity
974,660316,9790963,Baetidae,nan,0,8.07,81,6,pH
975,660316,9790963,Baetidae,nan,0,1.68,81,6,Chlorophyll
976,660316,9790963,Baetidae,nan,0,3.94,81,6,Cl-
977,660316,9790963,Baetidae,nan,0,8.18,81,6,DO
978,660316,9790963,Baetidae,nan,0,8.75,81,6,Turbidity
979,660316,9790963,Baetidae,nan,0,16.84,81,6,COD
980,660316,9790963,Baetidae,nan,0,0.54,81,6,NO3--N
981,660316,9790963,Baetidae,nan,0,0.04,81,6,NH4+-N
982,660316,9790963,Baetidae,nan,0,0.1,81,6,velocity
983,660316,9790963,Baetidae,nan,0,9,81,6,Elevation
984,585663,9831265,Baetidae,nan,0,29.07,82,24,Temperature
985,585663,9831265,Baetidae,nan,0,504,82,24,Conductivity
986,585663,9831265,Baetidae,nan,0,7.93,82,24,pH
987,585663,9831265,Baetidae,nan,0,3.18,82,24,Chlorophyll
988,585663,9831265,Baetidae,nan,0,4.58,82,24,Cl-
989,585663,9831265,Baetidae,nan,0,6.57,82,24,DO
990,585663,9831265,Baetidae,nan,0,4.54,82,24,Turbidity
991,585663,9831265,Baetidae,nan,0,11.4,82,24,COD
992,585663,9831265,Baetidae,nan,0,0.31,82,24,NO3--N
993,585663,9831265,Baetidae,nan,0,0.06,82,24,NH4+-N
994,585663,9831265,Baetidae,nan,0,0.4,82,24,velocity
995,585663,9831265,Baetidae,nan,0,63,82,24,Elevation
996,662501,9946057,Baetidae,nan,0,25.03,83,109,Temperature
997,662501,9946057,Baetidae,nan,0,71,83,109,Conductivity
998,662501,9946057,Baetidae,nan,0,8.42,83,109,pH
999,662501,9946057,Baetidae,nan,0,2.83,83,109,Chlorophyll
1000,662501,9946057,Baetidae,nan,0,1.66,83,109,Cl-
1001,662501,9946057,Baetidae,nan,0,9.45,83,109,DO
1002,662501,9946057,Baetidae,nan,0,1.58,83,109,Turbidity
1003,662501,9946057,Baetidae,nan,0,10.1,83,109,COD
1004,662501,9946057,Baetidae,nan,0,0.23,83,109,NO3--N
1005,662501,9946057,Baetidae,nan,0,0.12,83,109,NH4+-N
1006,662501,9946057,Baetidae,nan,0,0.2,83,109,velocity
1007,662501,9946057,Baetidae,nan,0,154,83,109,Elevation
1008,689952,9764180,Baetidae,nan,0,26.38,84,29,Temperature
1009,689952,9764180,Baetidae,nan,0,195,84,29,Conductivity
1010,689952,9764180,Baetidae,nan,0,7.29,84,29,pH
1011,689952,9764180,Baetidae,nan,0,0.83,84,29,Chlorophyll
1012,689952,9764180,Baetidae,nan,0,1.9,84,29,Cl-
1013,689952,9764180,Baetidae,nan,0,7.72,84,29,DO
1014,689952,9764180,Baetidae,nan,0,0,84,29,Turbidity
1015,689952,9764180,Baetidae,nan,0,5,84,29,COD
1016,689952,9764180,Baetidae,nan,0,1.43,84,29,NO3--N
1017,689952,9764180,Baetidae,nan,0,0.03,84,29,NH4+-N
1018,689952,9764180,Baetidae,nan,0,0.4,84,29,velocity
1019,689952,9764180,Baetidae,nan,0,94,84,29,Elevation
1020,678422,9762674,Baetidae,nan,0,23.76,85,25,Temperature
1021,678422,9762674,Baetidae,nan,0,297,85,25,Conductivity
1022,678422,9762674,Baetidae,nan,0,7.82,85,25,pH
1023,678422,9762674,Baetidae,nan,0,2.1,85,25,Chlorophyll
1024,678422,9762674,Baetidae,nan,0,5.32,85,25,Cl-
1025,678422,9762674,Baetidae,nan,0,7.83,85,25,DO
1026,678422,9762674,Baetidae,nan,0,4.03,85,25,Turbidity
1027,678422,9762674,Baetidae,nan,0,6.34,85,25,COD
1028,678422,9762674,Baetidae,nan,0,0.62,85,25,NO3--N
1029,678422,9762674,Baetidae,nan,0,0.06,85,25,NH4+-N
1030,678422,9762674,Baetidae,nan,0,0.6,85,25,velocity
1031,678422,9762674,Baetidae,nan,0,61,85,25,Elevation
1032,687899,9866116,Baetidae,nan,0,24.25,86,116,Temperature
1033,687899,9866116,Baetidae,nan,0,191,86,116,Conductivity
1034,687899,9866116,Baetidae,nan,0,8.38,86,116,pH
1035,687899,9866116,Baetidae,nan,0,1.6,86,116,Chlorophyll
1036,687899,9866116,Baetidae,nan,0,13.66,86,116,Cl-
1037,687899,9866116,Baetidae,nan,0,8.34,86,116,DO
1038,687899,9866116,Baetidae,nan,0,2.6,86,116,Turbidity
1039,687899,9866116,Baetidae,nan,0,10.7,86,116,COD
1040,687899,9866116,Baetidae,nan,0,0.23,86,116,NO3--N
1041,687899,9866116,Baetidae,nan,0,0.07,86,116,NH4+-N
1042,687899,9866116,Baetidae,nan,0,0.6,86,116,velocity
1043,687899,9866116,Baetidae,nan,0,134,86,116,Elevation
1044,687544,9932384,Baetidae,nan,0,24.16,87,3,Temperature
1045,687544,9932384,Baetidae,nan,0,82,87,3,Conductivity
1046,687544,9932384,Baetidae,nan,0,8.47,87,3,pH
1047,687544,9932384,Baetidae,nan,0,2.32,87,3,Chlorophyll
1048,687544,9932384,Baetidae,nan,0,1.55,87,3,Cl-
1049,687544,9932384,Baetidae,nan,0,8.77,87,3,DO
1050,687544,9932384,Baetidae,nan,0,1.86,87,3,Turbidity
1051,687544,9932384,Baetidae,nan,0,60,87,3,COD
1052,687544,9932384,Baetidae,nan,0,0.32,87,3,NO3--N
1053,687544,9932384,Baetidae,nan,0,0.04,87,3,NH4+-N
1054,687544,9932384,Baetidae,nan,0,0.2,87,3,velocity
1055,687544,9932384,Baetidae,nan,0,287,87,3,Elevation
1056,637089,9901117,Baetidae,nan,0,27.96,88,89,Temperature
1057,637089,9901117,Baetidae,nan,0,83,88,89,Conductivity
1058,637089,9901117,Baetidae,nan,0,7.24,88,89,pH
1059,637089,9901117,Baetidae,nan,0,6.7,88,89,Chlorophyll
1060,637089,9901117,Baetidae,nan,0,2.31,88,89,Cl-
1061,637089,9901117,Baetidae,nan,0,6.64,88,89,DO
1062,637089,9901117,Baetidae,nan,0,3.96,88,89,Turbidity
1063,637089,9901117,Baetidae,nan,0,12.6,88,89,COD
1064,637089,9901117,Baetidae,nan,0,0.27,88,89,NO3--N
1065,637089,9901117,Baetidae,nan,0,0.27,88,89,NH4+-N
1066,637089,9901117,Baetidae,nan,0,0,88,89,velocity
1067,637089,9901117,Baetidae,nan,0,76,88,89,Elevation
1068,584703,9819470,Baetidae,nan,0,34,89,21,Temperature
1069,584703,9819470,Baetidae,nan,0,755.67,89,21,Conductivity
1070,584703,9819470,Baetidae,nan,0,8.3,89,21,pH
1071,584703,9819470,Baetidae,nan,0,3.27,89,21,Chlorophyll
1072,584703,9819470,Baetidae,nan,0,2.1,89,21,Cl-
1073,584703,9819470,Baetidae,nan,0,7.86,89,21,DO
1074,584703,9819470,Baetidae,nan,0,1.4,89,21,Turbidity
1075,584703,9819470,Baetidae,nan,0,5,89,21,COD
1076,584703,9819470,Baetidae,nan,0,0.23,89,21,NO3--N
1077,584703,9819470,Baetidae,nan,0,0.04,89,21,NH4+-N
1078,584703,9819470,Baetidae,nan,0,0.4,89,21,velocity
1079,584703,9819470,Baetidae,nan,0,63,89,21,Elevation
1080,586330,9816671,Baetidae,nan,0,30.38,90,57,Temperature
1081,586330,9816671,Baetidae,nan,0,737.75,90,57,Conductivity
1082,586330,9816671,Baetidae,nan,0,8.31,90,57,pH
1083,586330,9816671,Baetidae,nan,0,2.38,90,57,Chlorophyll
1084,586330,9816671,Baetidae,nan,0,8.4,90,57,Cl-
1085,586330,9816671,Baetidae,nan,0,11.93,90,57,DO
1086,586330,9816671,Baetidae,nan,0,1.03,90,57,Turbidity
1087,586330,9816671,Baetidae,nan,0,7.57,90,57,COD
1088,586330,9816671,Baetidae,nan,0,0.23,90,57,NO3--N
1089,586330,9816671,Baetidae,nan,0,0.02,90,57,NH4+-N
1090,586330,9816671,Baetidae,nan,0,0.1,90,57,velocity
1091,586330,9816671,Baetidae,nan,0,87,90,57,Elevation
1092,704100,9825543,Baetidae,nan,0,20.55,91,15,Temperature
1093,704100,9825543,Baetidae,nan,0,105,91,15,Conductivity
1094,704100,9825543,Baetidae,nan,0,8.11,91,15,pH
1095,704100,9825543,Baetidae,nan,0,1.7,91,15,Chlorophyll
1096,704100,9825543,Baetidae,nan,0,1.31,91,15,Cl-
1097,704100,9825543,Baetidae,nan,0,8.22,91,15,DO
1098,704100,9825543,Baetidae,nan,0,1.37,91,15,Turbidity
1099,704100,9825543,Baetidae,nan,0,5,91,15,COD
1100,704100,9825543,Baetidae,nan,0,0.23,91,15,NO3--N
1101,704100,9825543,Baetidae,nan,0,0.03,91,15,NH4+-N
1102,704100,9825543,Baetidae,nan,0,0.75,91,15,velocity
1103,704100,9825543,Baetidae,nan,0,870,91,15,Elevation
1104,633831,9908639,Baetidae,nan,0,28.21,92,17,Temperature
1105,633831,9908639,Baetidae,nan,0,105,92,17,Conductivity
1106,633831,9908639,Baetidae,nan,0,7.69,92,17,pH
1107,633831,9908639,Baetidae,nan,0,7,92,17,Chlorophyll
1108,633831,9908639,Baetidae,nan,0,1.71,92,17,Cl-
1109,633831,9908639,Baetidae,nan,0,10.69,92,17,DO
1110,633831,9908639,Baetidae,nan,0,7.8,92,17,Turbidity
1111,633831,9908639,Baetidae,nan,0,,92,17,COD
1112,633831,9908639,Baetidae,nan,0,,92,17,NO3--N
1113,633831,9908639,Baetidae,nan,0,,92,17,NH4+-N
1114,633831,9908639,Baetidae,nan,0,0,92,17,velocity
1115,633831,9908639,Baetidae,nan,0,101,92,17,Elevation
1116,635599,9901614,Baetidae,nan,0,27.67,93,90,Temperature
1117,635599,9901614,Baetidae,nan,0,83,93,90,Conductivity
1118,635599,9901614,Baetidae,nan,0,7.59,93,90,pH
1119,635599,9901614,Baetidae,nan,0,7.05,93,90,Chlorophyll
1120,635599,9901614,Baetidae,nan,0,2.5,93,90,Cl-
1121,635599,9901614,Baetidae,nan,0,8.07,93,90,DO
1122,635599,9901614,Baetidae,nan,0,6.6,93,90,Turbidity
1123,635599,9901614,Baetidae,nan,0,9.96,93,90,COD
1124,635599,9901614,Baetidae,nan,0,0.31,93,90,NO3--N
1125,635599,9901614,Baetidae,nan,0,0.31,93,90,NH4+-N
1126,635599,9901614,Baetidae,nan,0,0,93,90,velocity
1127,635599,9901614,Baetidae,nan,0,86,93,90,Elevation
1128,640291,9901484,Baetidae,nan,0,28.91,94,66,Temperature
1129,640291,9901484,Baetidae,nan,0,79,94,66,Conductivity
1130,640291,9901484,Baetidae,nan,0,7.51,94,66,pH
1131,640291,9901484,Baetidae,nan,0,5.46,94,66,Chlorophyll
1132,640291,9901484,Baetidae,nan,0,1.99,94,66,Cl-
1133,640291,9901484,Baetidae,nan,0,8.43,94,66,DO
1134,640291,9901484,Baetidae,nan,0,5.2,94,66,Turbidity
1135,640291,9901484,Baetidae,nan,0,21.9,94,66,COD
1136,640291,9901484,Baetidae,nan,0,0.23,94,66,NO3--N
1137,640291,9901484,Baetidae,nan,0,0.02,94,66,NH4+-N
1138,640291,9901484,Baetidae,nan,0,0,94,66,velocity
1139,640291,9901484,Baetidae,nan,0,86,94,66,Elevation
1140,656713,9906694,Baetidae,nan,0,26.69,95,82,Temperature
1141,656713,9906694,Baetidae,nan,0,71,95,82,Conductivity
1142,656713,9906694,Baetidae,nan,0,7,95,82,pH
1143,656713,9906694,Baetidae,nan,0,7.62,95,82,Chlorophyll
1144,656713,9906694,Baetidae,nan,0,2.6,95,82,Cl-
1145,656713,9906694,Baetidae,nan,0,7.29,95,82,DO
1146,656713,9906694,Baetidae,nan,0,3.6,95,82,Turbidity
1147,656713,9906694,Baetidae,nan,0,,95,82,COD
1148,656713,9906694,Baetidae,nan,0,0.24,95,82,NO3--N
1149,656713,9906694,Baetidae,nan,0,0.02,95,82,NH4+-N
1150,656713,9906694,Baetidae,nan,0,0,95,82,velocity
1151,656713,9906694,Baetidae,nan,0,84,95,82,Elevation
1152,683594,9934449,Baetidae,nan,0,25.14,96,2,Temperature
1153,683594,9934449,Baetidae,nan,0,99,96,2,Conductivity
1154,683594,9934449,Baetidae,nan,0,8.32,96,2,pH
1155,683594,9934449,Baetidae,nan,0,1.75,96,2,Chlorophyll
1156,683594,9934449,Baetidae,nan,0,2.64,96,2,Cl-
1157,683594,9934449,Baetidae,nan,0,8.84,96,2,DO
1158,683594,9934449,Baetidae,nan,0,0.33,96,2,Turbidity
1159,683594,9934449,Baetidae,nan,0,5,96,2,COD
1160,683594,9934449,Baetidae,nan,0,0.27,96,2,NO3--N
1161,683594,9934449,Baetidae,nan,0,0.09,96,2,NH4+-N
1162,683594,9934449,Baetidae,nan,0,0.6,96,2,velocity
1163,683594,9934449,Baetidae,nan,0,141,96,2,Elevation
1164,686015,9763355,Baetidae,nan,0,25.1,97,28,Temperature
1165,686015,9763355,Baetidae,nan,0,255,97,28,Conductivity
1166,686015,9763355,Baetidae,nan,0,7.47,97,28,pH
1167,686015,9763355,Baetidae,nan,0,1.15,97,28,Chlorophyll
1168,686015,9763355,Baetidae,nan,0,2.84,97,28,Cl-
1169,686015,9763355,Baetidae,nan,0,7.08,97,28,DO
1170,686015,9763355,Baetidae,nan,0,0,97,28,Turbidity
1171,686015,9763355,Baetidae,nan,0,5,97,28,COD
1172,686015,9763355,Baetidae,nan,0,1.63,97,28,NO3--N
1173,686015,9763355,Baetidae,nan,0,0.02,97,28,NH4+-N
1174,686015,9763355,Baetidae,nan,0,0.45,97,28,velocity
1175,686015,9763355,Baetidae,nan,0,84,97,28,Elevation
1176,680080,9842110,Baetidae,nan,0,23.86,98,113,Temperature
1177,680080,9842110,Baetidae,nan,0,130,98,113,Conductivity
1178,680080,9842110,Baetidae,nan,0,7.79,98,113,pH
1179,680080,9842110,Baetidae,nan,0,3.75,98,113,Chlorophyll
1180,680080,9842110,Baetidae,nan,0,10.49,98,113,Cl-
1181,680080,9842110,Baetidae,nan,0,8.2,98,113,DO
1182,680080,9842110,Baetidae,nan,0,22.75,98,113,Turbidity
1183,680080,9842110,Baetidae,nan,0,8.14,98,113,COD
1184,680080,9842110,Baetidae,nan,0,0.23,98,113,NO3--N
1185,680080,9842110,Baetidae,nan,0,0.13,98,113,NH4+-N
1186,680080,9842110,Baetidae,nan,0,0.3,98,113,velocity
1187,680080,9842110,Baetidae,nan,0,66,98,113,Elevation
1188,635599,9901614,Baetidae,nan,0,27.67,99,90,Temperature
1189,635599,9901614,Baetidae,nan,0,83,99,90,Conductivity
1190,635599,9901614,Baetidae,nan,0,7.59,99,90,pH
1191,635599,9901614,Baetidae,nan,0,7.05,99,90,Chlorophyll
1192,635599,9901614,Baetidae,nan,0,2.5,99,90,Cl-
1193,635599,9901614,Baetidae,nan,0,8.07,99,90,DO
1194,635599,9901614,Baetidae,nan,0,6.6,99,90,Turbidity
1195,635599,9901614,Baetidae,nan,0,9.96,99,90,COD
1196,635599,9901614,Baetidae,nan,0,0.31,99,90,NO3--N
1197,635599,9901614,Baetidae,nan,0,0.31,99,90,NH4+-N
1198,635599,9901614,Baetidae,nan,0,0,99,90,velocity
1199,635599,9901614,Baetidae,nan,0,86,99,90,Elevation
1200,648585,9885921,Baetidae,nan,0,24.97,100,54,Temperature
1201,648585,9885921,Baetidae,nan,0,183.2,100,54,Conductivity
1202,648585,9885921,Baetidae,nan,0,7.52,100,54,pH
1203,648585,9885921,Baetidae,nan,0,1.26,100,54,Chlorophyll
1204,648585,9885921,Baetidae,nan,0,2.57,100,54,Cl-
1205,648585,9885921,Baetidae,nan,0,6.17,100,54,DO
1206,648585,9885921,Baetidae,nan,0,0.83,100,54,Turbidity
1207,648585,9885921,Baetidae,nan,0,12.4,100,54,COD
1208,648585,9885921,Baetidae,nan,0,0.23,100,54,NO3--N
1209,648585,9885921,Baetidae,nan,0,0.1,100,54,NH4+-N
1210,648585,9885921,Baetidae,nan,0,0.5,100,54,velocity
1211,648585,9885921,Baetidae,nan,0,32,100,54,Elevation
1212,664370,9801174,Baetidae,nan,0,26.06,101,9,Temperature
1213,664370,9801174,Baetidae,nan,0,187,101,9,Conductivity
1214,664370,9801174,Baetidae,nan,0,7.23,101,9,pH
1215,664370,9801174,Baetidae,nan,0,4.4,101,9,Chlorophyll
1216,664370,9801174,Baetidae,nan,0,2.14,101,9,Cl-
1217,664370,9801174,Baetidae,nan,0,5.52,101,9,DO
1218,664370,9801174,Baetidae,nan,0,18.4,101,9,Turbidity
1219,664370,9801174,Baetidae,nan,0,18.2,101,9,COD
1220,664370,9801174,Baetidae,nan,0,0.55,101,9,NO3--N
1221,664370,9801174,Baetidae,nan,0,0.1,101,9,NH4+-N
1222,664370,9801174,Baetidae,nan,0,0.15,101,9,velocity
1223,664370,9801174,Baetidae,nan,0,2,101,9,Elevation
1224,626510,9792974,Baetidae,nan,0,28.42,102,8,Temperature
1225,626510,9792974,Baetidae,nan,0,139.33,102,8,Conductivity
1226,626510,9792974,Baetidae,nan,0,8.19,102,8,pH
1227,626510,9792974,Baetidae,nan,0,10.07,102,8,Chlorophyll
1228,626510,9792974,Baetidae,nan,0,3.48,102,8,Cl-
1229,626510,9792974,Baetidae,nan,0,8.7,102,8,DO
1230,626510,9792974,Baetidae,nan,0,7.9,102,8,Turbidity
1231,626510,9792974,Baetidae,nan,0,25,102,8,COD
1232,626510,9792974,Baetidae,nan,0,0.23,102,8,NO3--N
1233,626510,9792974,Baetidae,nan,0,0.1,102,8,NH4+-N
1234,626510,9792974,Baetidae,nan,0,0.05,102,8,velocity
1235,626510,9792974,Baetidae,nan,0,3,102,8,Elevation
1236,656787,9784258,Baetidae,nan,0,26.48,103,5,Temperature
1237,656787,9784258,Baetidae,nan,0,540.75,103,5,Conductivity
1238,656787,9784258,Baetidae,nan,0,7.53,103,5,pH
1239,656787,9784258,Baetidae,nan,0,7.4,103,5,Chlorophyll
1240,656787,9784258,Baetidae,nan,0,6.14,103,5,Cl-
1241,656787,9784258,Baetidae,nan,0,5.78,103,5,DO
1242,656787,9784258,Baetidae,nan,0,8.23,103,5,Turbidity
1243,656787,9784258,Baetidae,nan,0,21.4,103,5,COD
1244,656787,9784258,Baetidae,nan,0,0.26,103,5,NO3--N
1245,656787,9784258,Baetidae,nan,0,0.05,103,5,NH4+-N
1246,656787,9784258,Baetidae,nan,0,0,103,5,velocity
1247,656787,9784258,Baetidae,nan,0,6,103,5,Elevation
1248,670892,9886421,Baetidae,nan,0,26.2,104,64,Temperature
1249,670892,9886421,Baetidae,nan,0,200,104,64,Conductivity
1250,670892,9886421,Baetidae,nan,0,7.2,104,64,pH
1251,670892,9886421,Baetidae,nan,0,2.95,104,64,Chlorophyll
1252,670892,9886421,Baetidae,nan,0,9.13,104,64,Cl-
1253,670892,9886421,Baetidae,nan,0,5.74,104,64,DO
1254,670892,9886421,Baetidae,nan,0,6.18,104,64,Turbidity
1255,670892,9886421,Baetidae,nan,0,48.8,104,64,COD
1256,670892,9886421,Baetidae,nan,0,0.57,104,64,NO3--N
1257,670892,9886421,Baetidae,nan,0,1.89,104,64,NH4+-N
1258,670892,9886421,Baetidae,nan,0,0.25,104,64,velocity
1259,670892,9886421,Baetidae,nan,0,55,104,64,Elevation
1260,664370,9801174,Baetidae,nan,0,26.06,105,9,Temperature
1261,664370,9801174,Baetidae,nan,0,187,105,9,Conductivity
1262,664370,9801174,Baetidae,nan,0,7.23,105,9,pH
1263,664370,9801174,Baetidae,nan,0,4.4,105,9,Chlorophyll
1264,664370,9801174,Baetidae,nan,0,2.14,105,9,Cl-
1265,664370,9801174,Baetidae,nan,0,5.52,105,9,DO
1266,664370,9801174,Baetidae,nan,0,18.4,105,9,Turbidity
1267,664370,9801174,Baetidae,nan,0,18.2,105,9,COD
1268,664370,9801174,Baetidae,nan,0,0.55,105,9,NO3--N
1269,664370,9801174,Baetidae,nan,0,0.1,105,9,NH4+-N
1270,664370,9801174,Baetidae,nan,0,0.15,105,9,velocity
1271,664370,9801174,Baetidae,nan,0,2,105,9,Elevation
1272,648585,9885921,Baetidae,nan,0,24.97,106,54,Temperature
