ID,X,Y,EQRclass,type,taxon,abundance,variable,value
R10/12,640291,9901484,0,0,Baetidae,0,Total P,0.5
R10/12,640291,9901484,0,0,Baetidae,0,NO3--N,0.23
R10/12,640291,9901484,0,0,Baetidae,0,NO2--N,0.015
R10/12,640291,9901484,0,0,Baetidae,0,NH4+-N,0.02
R10/12,640291,9901484,0,0,Baetidae,0,Type of watercourse,0
R10/12,640291,9901484,0,0,Baetidae,0,Forest,1
R10/12,640291,9901484,0,0,Baetidae,0,arable,0
R10/12,640291,9901484,0,0,Baetidae,0,residential,0
R10/12,640291,9901484,0,0,Baetidae,0,orchard,0
R10/12,640291,9901484,0,0,Baetidae,0,Main land use (field protocol),1
R10/12,640291,9901484,0,0,Baetidae,0,Shading,0
R10/12,640291,9901484,0,0,Baetidae,0,Abundance of macrophytes,0
R10/12,640291,9901484,0,0,Baetidae,0,Submerged aquatic macrophytes,0
R10/12,640291,9901484,0,0,Baetidae,0,Emerged aquatic macrophytes,0
R10/12,640291,9901484,0,0,Baetidae,0,Floating aquatic macrophytes,0
R10/12,640291,9901484,0,0,Baetidae,0,Main macrophytes,0
R10/12,640291,9901484,0,0,Baetidae,0,Water hyacinth,0
R10/12,640291,9901484,0,0,Baetidae,0,Valley form,3
R10/12,640291,9901484,0,0,Baetidae,0,Channel form,5
R10/12,640291,9901484,0,0,Baetidae,0,Variation in width,0
R10/12,640291,9901484,0,0,Baetidae,0,Floodplain width,
R10/12,640291,9901484,0,0,Baetidae,0,Flood prone area width,
R10/12,640291,9901484,0,0,Baetidae,0,Average stream width,
R10/12,640291,9901484,0,0,Baetidae,0,erosion,0
R10/12,640291,9901484,0,0,Baetidae,0,curvature erosion,0
R10/12,640291,9901484,0,0,Baetidae,0,Width-erosion,0
R10/12,640291,9901484,0,0,Baetidae,0,Profile of the bank,3
R10/12,640291,9901484,0,0,Baetidae,0,Mean depth water body,
R10/12,640291,9901484,0,0,Baetidae,0,Maximum depth water body,
R10/12,640291,9901484,0,0,Baetidae,0,Variation in flow,0
R10/12,640291,9901484,0,0,Baetidae,0,Sludge layer,2
R10/12,640291,9901484,0,0,Baetidae,0,twigs,0
R10/12,640291,9901484,0,0,Baetidae,0,branch,2
R10/12,640291,9901484,0,0,Baetidae,0,logs,0
R10/12,640291,9901484,0,0,Baetidae,0,velocity,0
R10/12,640291,9901484,0,0,Baetidae,0,Pool/Riffle class,2
R10/12,640291,9901484,0,0,Baetidae,0,Bank Shape,1
R10/12,640291,9901484,0,0,Baetidae,0,Bank Slope,2
R10/12,640291,9901484,0,0,Baetidae,0,Bed Compaction,1
R10/12,640291,9901484,0,0,Baetidae,0,Sediment Matrix,5
R10/12,640291,9901484,0,0,Baetidae,0,Sediment Angularity,6
R10/12,640291,9901484,0,0,Baetidae,0,Boulder,0
R10/12,640291,9901484,0,0,Baetidae,0,Cobble,0
R10/12,640291,9901484,0,0,Baetidae,0,Gravel,0
R10/12,640291,9901484,0,0,Baetidae,0,Sand,0
R10/12,640291,9901484,0,0,Baetidae,0,Silt-clay,
R10/12,640291,9901484,0,0,Baetidae,0,Main Sediment Type,5
R10/12,640291,9901484,0,0,Baetidae,0,Landuse (Google),2
R10/12,640291,9901484,0,0,Baetidae,0,Elevation,86
R11/12,641692,9902226,3,0,Baetidae,8,Temperature,28.51
R11/12,641692,9902226,3,0,Baetidae,8,Conductivity,79
R11/12,641692,9902226,3,0,Baetidae,8,TDS,0.05
R11/12,641692,9902226,3,0,Baetidae,8,pH,7.2
R11/12,641692,9902226,3,0,Baetidae,8,Chlorophyll,5.8
R11/12,641692,9902226,3,0,Baetidae,8,Cl-,1.89
R11/12,641692,9902226,3,0,Baetidae,8,DO,6.88
R11/12,641692,9902226,3,0,Baetidae,8,DO Sat,88.13
R11/12,641692,9902226,3,0,Baetidae,8,Turbidity,4.78
R11/12,641692,9902226,3,0,Baetidae,8,COD,20.7
R11/12,641692,9902226,3,0,Baetidae,8,Total N,1
R11/12,641692,9902226,3,0,Baetidae,8,Total P,0.5
R11/12,641692,9902226,3,0,Baetidae,8,NO3--N,0.23
R11/12,641692,9902226,3,0,Baetidae,8,NO2--N,0.015
R11/12,641692,9902226,3,0,Baetidae,8,NH4+-N,0.02
R11/12,641692,9902226,3,0,Baetidae,8,Type of watercourse,0
R11/12,641692,9902226,3,0,Baetidae,8,Forest,1
R11/12,641692,9902226,3,0,Baetidae,8,arable,0
R11/12,641692,9902226,3,0,Baetidae,8,residential,0
R11/12,641692,9902226,3,0,Baetidae,8,orchard,0
R11/12,641692,9902226,3,0,Baetidae,8,Main land use (field protocol),1
R11/12,641692,9902226,3,0,Baetidae,8,Shading,0
R11/12,641692,9902226,3,0,Baetidae,8,Abundance of macrophytes,2
R11/12,641692,9902226,3,0,Baetidae,8,Submerged aquatic macrophytes,0
R11/12,641692,9902226,3,0,Baetidae,8,Emerged aquatic macrophytes,0
R11/12,641692,9902226,3,0,Baetidae,8,Floating aquatic macrophytes,5
R11/12,641692,9902226,3,0,Baetidae,8,Main macrophytes,3
R11/12,641692,9902226,3,0,Baetidae,8,Water hyacinth,1
R11/12,641692,9902226,3,0,Baetidae,8,Valley form,3
R11/12,641692,9902226,3,0,Baetidae,8,Channel form,5
R11/12,641692,9902226,3,0,Baetidae,8,Variation in width,0
R11/12,641692,9902226,3,0,Baetidae,8,Floodplain width,
R11/12,641692,9902226,3,0,Baetidae,8,Flood prone area width,
R11/12,641692,9902226,3,0,Baetidae,8,Average stream width,
R11/12,641692,9902226,3,0,Baetidae,8,erosion,0
R11/12,641692,9902226,3,0,Baetidae,8,curvature erosion,0
R11/12,641692,9902226,3,0,Baetidae,8,Width-erosion,0
R11/12,641692,9902226,3,0,Baetidae,8,Profile of the bank,3
R11/12,641692,9902226,3,0,Baetidae,8,Mean depth water body,
R11/12,641692,9902226,3,0,Baetidae,8,Maximum depth water body,
R11/12,641692,9902226,3,0,Baetidae,8,Variation in flow,0
R11/12,641692,9902226,3,0,Baetidae,8,Sludge layer,3
R11/12,641692,9902226,3,0,Baetidae,8,twigs,0
R11/12,641692,9902226,3,0,Baetidae,8,branch,1
R11/12,641692,9902226,3,0,Baetidae,8,logs,1
R11/12,641692,9902226,3,0,Baetidae,8,velocity,0
R11/12,641692,9902226,3,0,Baetidae,8,Pool/Riffle class,2
R11/12,641692,9902226,3,0,Baetidae,8,Bank Shape,1
R11/12,641692,9902226,3,0,Baetidae,8,Bank Slope,1
R11/12,641692,9902226,3,0,Baetidae,8,Bed Compaction,1
R11/12,641692,9902226,3,0,Baetidae,8,Sediment Matrix,5
R11/12,641692,9902226,3,0,Baetidae,8,Sediment Angularity,6
R11/12,641692,9902226,3,0,Baetidae,8,Boulder,0
R11/12,641692,9902226,3,0,Baetidae,8,Cobble,0
R11/12,641692,9902226,3,0,Baetidae,8,Gravel,0
R11/12,641692,9902226,3,0,Baetidae,8,Sand,0
R11/12,641692,9902226,3,0,Baetidae,8,Silt-clay,
R11/12,641692,9902226,3,0,Baetidae,8,Main Sediment Type,5
R11/12,641692,9902226,3,0,Baetidae,8,Landuse (Google),2
R11/12,641692,9902226,3,0,Baetidae,8,Elevation,87
R12/12,643613,9901241,0,0,Baetidae,0,Temperature,27.87
R12/12,643613,9901241,0,0,Baetidae,0,Conductivity,77
R12/12,643613,9901241,0,0,Baetidae,0,TDS,0.05
R12/12,643613,9901241,0,0,Baetidae,0,pH,7.36
R12/12,643613,9901241,0,0,Baetidae,0,Chlorophyll,5.8
R12/12,643613,9901241,0,0,Baetidae,0,Cl-,1.72
R12/12,643613,9901241,0,0,Baetidae,0,DO,8.8
R12/12,643613,9901241,0,0,Baetidae,0,DO Sat,112.1
R12/12,643613,9901241,0,0,Baetidae,0,Turbidity,4.5
R12/12,643613,9901241,0,0,Baetidae,0,COD,19.2
R12/12,643613,9901241,0,0,Baetidae,0,Total N,1
R12/12,643613,9901241,0,0,Baetidae,0,Total P,0.5
R12/12,643613,9901241,0,0,Baetidae,0,NO3--N,0.23
R12/12,643613,9901241,0,0,Baetidae,0,NO2--N,0.015
R12/12,643613,9901241,0,0,Baetidae,0,NH4+-N,0.02
R12/12,643613,9901241,0,0,Baetidae,0,Type of watercourse,0
R12/12,643613,9901241,0,0,Baetidae,0,Forest,0
R12/12,643613,9901241,0,0,Baetidae,0,arable,0
R12/12,643613,9901241,0,0,Baetidae,0,residential,0
R12/12,643613,9901241,0,0,Baetidae,0,orchard,0
R12/12,643613,9901241,0,0,Baetidae,0,Main land use (field protocol),1
R12/12,643613,9901241,0,0,Baetidae,0,Shading,0
R12/12,643613,9901241,0,0,Baetidae,0,Abundance of macrophytes,0
R12/12,643613,9901241,0,0,Baetidae,0,Submerged aquatic macrophytes,0
R12/12,643613,9901241,0,0,Baetidae,0,Emerged aquatic macrophytes,0
R12/12,643613,9901241,0,0,Baetidae,0,Floating aquatic macrophytes,0
R12/12,643613,9901241,0,0,Baetidae,0,Main macrophytes,0
R12/12,643613,9901241,0,0,Baetidae,0,Water hyacinth,0
R12/12,643613,9901241,0,0,Baetidae,0,Valley form,3
R12/12,643613,9901241,0,0,Baetidae,0,Channel form,5
R12/12,643613,9901241,0,0,Baetidae,0,Variation in width,0
R12/12,643613,9901241,0,0,Baetidae,0,Floodplain width,
R12/12,643613,9901241,0,0,Baetidae,0,Flood prone area width,
R12/12,643613,9901241,0,0,Baetidae,0,Average stream width,
R12/12,643613,9901241,0,0,Baetidae,0,erosion,0
R12/12,643613,9901241,0,0,Baetidae,0,curvature erosion,0
R12/12,643613,9901241,0,0,Baetidae,0,Width-erosion,0
R12/12,643613,9901241,0,0,Baetidae,0,Profile of the bank,3
R12/12,643613,9901241,0,0,Baetidae,0,Mean depth water body,
R12/12,643613,9901241,0,0,Baetidae,0,Maximum depth water body,
R12/12,643613,9901241,0,0,Baetidae,0,Variation in flow,0
R12/12,643613,9901241,0,0,Baetidae,0,Sludge layer,3
R12/12,643613,9901241,0,0,Baetidae,0,twigs,0
R12/12,643613,9901241,0,0,Baetidae,0,branch,2
R12/12,643613,9901241,0,0,Baetidae,0,logs,0
R12/12,643613,9901241,0,0,Baetidae,0,velocity,0
R12/12,643613,9901241,0,0,Baetidae,0,Pool/Riffle class,2
R12/12,643613,9901241,0,0,Baetidae,0,Bank Shape,1
R12/12,643613,9901241,0,0,Baetidae,0,Bank Slope,2
R12/12,643613,9901241,0,0,Baetidae,0,Bed Compaction,1
R12/12,643613,9901241,0,0,Baetidae,0,Sediment Matrix,5
R12/12,643613,9901241,0,0,Baetidae,0,Sediment Angularity,6
R12/12,643613,9901241,0,0,Baetidae,0,Boulder,0
R12/12,643613,9901241,0,0,Baetidae,0,Cobble,0
R12/12,643613,9901241,0,0,Baetidae,0,Gravel,0
R12/12,643613,9901241,0,0,Baetidae,0,Sand,0
R12/12,643613,9901241,0,0,Baetidae,0,Silt-clay,
R12/12,643613,9901241,0,0,Baetidae,0,Main Sediment Type,5
R12/12,643613,9901241,0,0,Baetidae,0,Landuse (Google),2
R12/12,643613,9901241,0,0,Baetidae,0,Elevation,96
R13/12,644482,9904640,0,0,Baetidae,0,Temperature,28.71
R13/12,644482,9904640,0,0,Baetidae,0,Conductivity,78
R13/12,644482,9904640,0,0,Baetidae,0,TDS,0.05
R13/12,644482,9904640,0,0,Baetidae,0,pH,7.37
R13/12,644482,9904640,0,0,Baetidae,0,Chlorophyll,5.55
R13/12,644482,9904640,0,0,Baetidae,0,Cl-,1.9
R13/12,644482,9904640,0,0,Baetidae,0,DO,8.05
R13/12,644482,9904640,0,0,Baetidae,0,DO Sat,103.72
R13/12,644482,9904640,0,0,Baetidae,0,Turbidity,4.42
R13/12,644482,9904640,0,0,Baetidae,0,COD,18.5
R13/12,644482,9904640,0,0,Baetidae,0,Total N,1
R13/12,644482,9904640,0,0,Baetidae,0,Total P,0.5
R13/12,644482,9904640,0,0,Baetidae,0,NO3--N,0.23
R13/12,644482,9904640,0,0,Baetidae,0,NO2--N,0.015
R13/12,644482,9904640,0,0,Baetidae,0,NH4+-N,0.02
R13/12,644482,9904640,0,0,Baetidae,0,Type of watercourse,0
R13/12,644482,9904640,0,0,Baetidae,0,Forest,0
R13/12,644482,9904640,0,0,Baetidae,0,arable,1
R13/12,644482,9904640,0,0,Baetidae,0,residential,0
R13/12,644482,9904640,0,0,Baetidae,0,orchard,0
R13/12,644482,9904640,0,0,Baetidae,0,Main land use (field protocol),2
R13/12,644482,9904640,0,0,Baetidae,0,Shading,0
R13/12,644482,9904640,0,0,Baetidae,0,Abundance of macrophytes,0
R13/12,644482,9904640,0,0,Baetidae,0,Submerged aquatic macrophytes,0
R13/12,644482,9904640,0,0,Baetidae,0,Emerged aquatic macrophytes,0
R13/12,644482,9904640,0,0,Baetidae,0,Floating aquatic macrophytes,0
R13/12,644482,9904640,0,0,Baetidae,0,Main macrophytes,0
R13/12,644482,9904640,0,0,Baetidae,0,Water hyacinth,0
R13/12,644482,9904640,0,0,Baetidae,0,Valley form,3
R13/12,644482,9904640,0,0,Baetidae,0,Channel form,5
R13/12,644482,9904640,0,0,Baetidae,0,Variation in width,0
R13/12,644482,9904640,0,0,Baetidae,0,Floodplain width,
R13/12,644482,9904640,0,0,Baetidae,0,Flood prone area width,
R13/12,644482,9904640,0,0,Baetidae,0,Average stream width,
R13/12,644482,9904640,0,0,Baetidae,0,erosion,0
R13/12,644482,9904640,0,0,Baetidae,0,curvature erosion,0
R13/12,644482,9904640,0,0,Baetidae,0,Width-erosion,0
R13/12,644482,9904640,0,0,Baetidae,0,Profile of the bank,3
R13/12,644482,9904640,0,0,Baetidae,0,Mean depth water body,
R13/12,644482,9904640,0,0,Baetidae,0,Maximum depth water body,
R13/12,644482,9904640,0,0,Baetidae,0,Variation in flow,0
R13/12,644482,9904640,0,0,Baetidae,0,Sludge layer,2
R13/12,644482,9904640,0,0,Baetidae,0,twigs,0
R13/12,644482,9904640,0,0,Baetidae,0,branch,0
R13/12,644482,9904640,0,0,Baetidae,0,logs,0
R13/12,644482,9904640,0,0,Baetidae,0,velocity,0
R13/12,644482,9904640,0,0,Baetidae,0,Pool/Riffle class,2
R13/12,644482,9904640,0,0,Baetidae,0,Bank Shape,1
R13/12,644482,9904640,0,0,Baetidae,0,Bank Slope,2
R13/12,644482,9904640,0,0,Baetidae,0,Bed Compaction,1
R13/12,644482,9904640,0,0,Baetidae,0,Sediment Matrix,5
R13/12,644482,9904640,0,0,Baetidae,0,Sediment Angularity,6
R13/12,644482,9904640,0,0,Baetidae,0,Boulder,0
R13/12,644482,9904640,0,0,Baetidae,0,Cobble,0
R13/12,644482,9904640,0,0,Baetidae,0,Gravel,0
R13/12,644482,9904640,0,0,Baetidae,0,Sand,0
R13/12,644482,9904640,0,0,Baetidae,0,Silt-clay,
R13/12,644482,9904640,0,0,Baetidae,0,Main Sediment Type,5
R13/12,644482,9904640,0,0,Baetidae,0,Landuse (Google),2
R13/12,644482,9904640,0,0,Baetidae,0,Elevation,84
R14/12,643929,9905878,2,0,Baetidae,9,Temperature,29.24
R14/12,643929,9905878,2,0,Baetidae,9,Conductivity,78
R14/12,643929,9905878,2,0,Baetidae,9,TDS,0.05
R14/12,643929,9905878,2,0,Baetidae,9,pH,7.27
R14/12,643929,9905878,2,0,Baetidae,9,Chlorophyll,5.3
R14/12,643929,9905878,2,0,Baetidae,9,Cl-,1.93
R14/12,643929,9905878,2,0,Baetidae,9,DO,7.41
R14/12,643929,9905878,2,0,Baetidae,9,DO Sat,96.84
R14/12,643929,9905878,2,0,Baetidae,9,Turbidity,4.02
R14/12,643929,9905878,2,0,Baetidae,9,COD,23.4
R14/12,643929,9905878,2,0,Baetidae,9,Total N,1
R14/12,643929,9905878,2,0,Baetidae,9,Total P,0.5
R14/12,643929,9905878,2,0,Baetidae,9,NO3--N,0.23
R14/12,643929,9905878,2,0,Baetidae,9,NO2--N,0.015
R14/12,643929,9905878,2,0,Baetidae,9,NH4+-N,0.03
R14/12,643929,9905878,2,0,Baetidae,9,Type of watercourse,0
R14/12,643929,9905878,2,0,Baetidae,9,Forest,1
R14/12,643929,9905878,2,0,Baetidae,9,arable,0
R14/12,643929,9905878,2,0,Baetidae,9,residential,0
R14/12,643929,9905878,2,0,Baetidae,9,orchard,0
R14/12,643929,9905878,2,0,Baetidae,9,Main land use (field protocol),1
R14/12,643929,9905878,2,0,Baetidae,9,Shading,0
R14/12,643929,9905878,2,0,Baetidae,9,Abundance of macrophytes,2
R14/12,643929,9905878,2,0,Baetidae,9,Submerged aquatic macrophytes,0
R14/12,643929,9905878,2,0,Baetidae,9,Emerged aquatic macrophytes,0
R14/12,643929,9905878,2,0,Baetidae,9,Floating aquatic macrophytes,4
R14/12,643929,9905878,2,0,Baetidae,9,Main macrophytes,3
R14/12,643929,9905878,2,0,Baetidae,9,Water hyacinth,1
R14/12,643929,9905878,2,0,Baetidae,9,Valley form,3
R14/12,643929,9905878,2,0,Baetidae,9,Channel form,5
R14/12,643929,9905878,2,0,Baetidae,9,Variation in width,0
R14/12,643929,9905878,2,0,Baetidae,9,Floodplain width,
R14/12,643929,9905878,2,0,Baetidae,9,Flood prone area width,
R14/12,643929,9905878,2,0,Baetidae,9,Average stream width,
R14/12,643929,9905878,2,0,Baetidae,9,erosion,0
R14/12,643929,9905878,2,0,Baetidae,9,curvature erosion,0
R14/12,643929,9905878,2,0,Baetidae,9,Width-erosion,0
R14/12,643929,9905878,2,0,Baetidae,9,Profile of the bank,2
R14/12,643929,9905878,2,0,Baetidae,9,Mean depth water body,
R14/12,643929,9905878,2,0,Baetidae,9,Maximum depth water body,
R14/12,643929,9905878,2,0,Baetidae,9,Variation in flow,0
R14/12,643929,9905878,2,0,Baetidae,9,Sludge layer,2
R14/12,643929,9905878,2,0,Baetidae,9,twigs,0
R14/12,643929,9905878,2,0,Baetidae,9,branch,2
R14/12,643929,9905878,2,0,Baetidae,9,logs,0
R14/12,643929,9905878,2,0,Baetidae,9,velocity,0
R14/12,643929,9905878,2,0,Baetidae,9,Pool/Riffle class,2
R14/12,643929,9905878,2,0,Baetidae,9,Bank Shape,1
R14/12,643929,9905878,2,0,Baetidae,9,Bank Slope,2
R14/12,643929,9905878,2,0,Baetidae,9,Bed Compaction,1
R14/12,643929,9905878,2,0,Baetidae,9,Sediment Matrix,5
R14/12,643929,9905878,2,0,Baetidae,9,Sediment Angularity,6
R14/12,643929,9905878,2,0,Baetidae,9,Boulder,0
R14/12,643929,9905878,2,0,Baetidae,9,Cobble,0
R14/12,643929,9905878,2,0,Baetidae,9,Gravel,0
R14/12,643929,9905878,2,0,Baetidae,9,Sand,0
R14/12,643929,9905878,2,0,Baetidae,9,Silt-clay,
R14/12,643929,9905878,2,0,Baetidae,9,Main Sediment Type,5
R14/12,643929,9905878,2,0,Baetidae,9,Landuse (Google),2
R14/12,643929,9905878,2,0,Baetidae,9,Elevation,100
R15/12,644904,9907968,2,0,Baetidae,1,Temperature,28.53
R15/12,644904,9907968,2,0,Baetidae,1,Conductivity,79
R15/12,644904,9907968,2,0,Baetidae,1,TDS,0.05
R15/12,644904,9907968,2,0,Baetidae,1,pH,7.31
R15/12,644904,9907968,2,0,Baetidae,1,Chlorophyll,6.85
R15/12,644904,9907968,2,0,Baetidae,1,Cl-,1.99
R15/12,644904,9907968,2,0,Baetidae,1,DO,7.9
R15/12,644904,9907968,2,0,Baetidae,1,DO Sat,102.25
R15/12,644904,9907968,2,0,Baetidae,1,Turbidity,3.25
R15/12,644904,9907968,2,0,Baetidae,1,COD,21.4
R15/12,644904,9907968,2,0,Baetidae,1,Total N,1
R15/12,644904,9907968,2,0,Baetidae,1,Total P,0.5
R15/12,644904,9907968,2,0,Baetidae,1,NO3--N,0.23
R15/12,644904,9907968,2,0,Baetidae,1,NO2--N,0.015
R15/12,644904,9907968,2,0,Baetidae,1,NH4+-N,0.02
R15/12,644904,9907968,2,0,Baetidae,1,Type of watercourse,0
R15/12,644904,9907968,2,0,Baetidae,1,Forest,1
R15/12,644904,9907968,2,0,Baetidae,1,arable,0
R15/12,644904,9907968,2,0,Baetidae,1,residential,0
R15/12,644904,9907968,2,0,Baetidae,1,orchard,0
R15/12,644904,9907968,2,0,Baetidae,1,Main land use (field protocol),1
R15/12,644904,9907968,2,0,Baetidae,1,Shading,0
R15/12,644904,9907968,2,0,Baetidae,1,Abundance of macrophytes,2
R15/12,644904,9907968,2,0,Baetidae,1,Submerged aquatic macrophytes,0
R15/12,644904,9907968,2,0,Baetidae,1,Emerged aquatic macrophytes,0
R15/12,644904,9907968,2,0,Baetidae,1,Floating aquatic macrophytes,5
R15/12,644904,9907968,2,0,Baetidae,1,Main macrophytes,3
R15/12,644904,9907968,2,0,Baetidae,1,Water hyacinth,1
R15/12,644904,9907968,2,0,Baetidae,1,Valley form,7
R15/12,644904,9907968,2,0,Baetidae,1,Channel form,7
R15/12,644904,9907968,2,0,Baetidae,1,Variation in width,0
R15/12,644904,9907968,2,0,Baetidae,1,Floodplain width,
R15/12,644904,9907968,2,0,Baetidae,1,Flood prone area width,
R15/12,644904,9907968,2,0,Baetidae,1,Average stream width,
R15/12,644904,9907968,2,0,Baetidae,1,erosion,0
R15/12,644904,9907968,2,0,Baetidae,1,curvature erosion,0
R15/12,644904,9907968,2,0,Baetidae,1,Width-erosion,0
R15/12,644904,9907968,2,0,Baetidae,1,Profile of the bank,5
R15/12,644904,9907968,2,0,Baetidae,1,Mean depth water body,
R15/12,644904,9907968,2,0,Baetidae,1,Maximum depth water body,
R15/12,644904,9907968,2,0,Baetidae,1,Variation in flow,0
R15/12,644904,9907968,2,0,Baetidae,1,Sludge layer,0
R15/12,644904,9907968,2,0,Baetidae,1,twigs,0
R15/12,644904,9907968,2,0,Baetidae,1,branch,0
R15/12,644904,9907968,2,0,Baetidae,1,logs,0
R15/12,644904,9907968,2,0,Baetidae,1,velocity,0
R15/12,644904,9907968,2,0,Baetidae,1,Pool/Riffle class,2
R15/12,644904,9907968,2,0,Baetidae,1,Bank Shape,1
R15/12,644904,9907968,2,0,Baetidae,1,Bank Slope,1
R15/12,644904,9907968,2,0,Baetidae,1,Bed Compaction,0
R15/12,644904,9907968,2,0,Baetidae,1,Sediment Matrix,5
R15/12,644904,9907968,2,0,Baetidae,1,Sediment Angularity,6
R15/12,644904,9907968,2,0,Baetidae,1,Boulder,0
R15/12,644904,9907968,2,0,Baetidae,1,Cobble,0
R15/12,644904,9907968,2,0,Baetidae,1,Gravel,0
R15/12,644904,9907968,2,0,Baetidae,1,Sand,0
R15/12,644904,9907968,2,0,Baetidae,1,Silt-clay,
R15/12,644904,9907968,2,0,Baetidae,1,Main Sediment Type,5
R15/12,644904,9907968,2,0,Baetidae,1,Landuse (Google),2
R15/12,644904,9907968,2,0,Baetidae,1,Elevation,86
R16/12,646393,9909034,2,0,Baetidae,12,Temperature,29.52
R16/12,646393,9909034,2,0,Baetidae,12,Conductivity,79.6
R16/12,646393,9909034,2,0,Baetidae,12,TDS,0.05
R16/12,646393,9909034,2,0,Baetidae,12,pH,7.23
R16/12,646393,9909034,2,0,Baetidae,12,Chlorophyll,6.5
R16/12,646393,9909034,2,0,Baetidae,12,Cl-,2.12
R16/12,646393,9909034,2,0,Baetidae,12,DO,7.72
R16/12,646393,9909034,2,0,Baetidae,12,DO Sat,102
R16/12,646393,9909034,2,0,Baetidae,12,Turbidity,3.63
R16/12,646393,9909034,2,0,Baetidae,12,COD,22.7
R16/12,646393,9909034,2,0,Baetidae,12,Total N,1
R16/12,646393,9909034,2,0,Baetidae,12,Total P,0.5
R16/12,646393,9909034,2,0,Baetidae,12,NO3--N,0.23
R16/12,646393,9909034,2,0,Baetidae,12,NO2--N,0.015
R16/12,646393,9909034,2,0,Baetidae,12,NH4+-N,0.02
R16/12,646393,9909034,2,0,Baetidae,12,Type of watercourse,0
R16/12,646393,9909034,2,0,Baetidae,12,Forest,1
R16/12,646393,9909034,2,0,Baetidae,12,arable,0
R16/12,646393,9909034,2,0,Baetidae,12,residential,0
R16/12,646393,9909034,2,0,Baetidae,12,orchard,0
R16/12,646393,9909034,2,0,Baetidae,12,Main land use (field protocol),1
R16/12,646393,9909034,2,0,Baetidae,12,Shading,0
R16/12,646393,9909034,2,0,Baetidae,12,Abundance of macrophytes,2
R16/12,646393,9909034,2,0,Baetidae,12,Submerged aquatic macrophytes,0
R16/12,646393,9909034,2,0,Baetidae,12,Emerged aquatic macrophytes,0
R16/12,646393,9909034,2,0,Baetidae,12,Floating aquatic macrophytes,5
R16/12,646393,9909034,2,0,Baetidae,12,Main macrophytes,3
R16/12,646393,9909034,2,0,Baetidae,12,Water hyacinth,1
R16/12,646393,9909034,2,0,Baetidae,12,Valley form,7
R16/12,646393,9909034,2,0,Baetidae,12,Channel form,7
R16/12,646393,9909034,2,0,Baetidae,12,Variation in width,0
R16/12,646393,9909034,2,0,Baetidae,12,Floodplain width,
R16/12,646393,9909034,2,0,Baetidae,12,Flood prone area width,
R16/12,646393,9909034,2,0,Baetidae,12,Average stream width,
R16/12,646393,9909034,2,0,Baetidae,12,erosion,0
R16/12,646393,9909034,2,0,Baetidae,12,curvature erosion,0
R16/12,646393,9909034,2,0,Baetidae,12,Width-erosion,0
R16/12,646393,9909034,2,0,Baetidae,12,Profile of the bank,5
R16/12,646393,9909034,2,0,Baetidae,12,Mean depth water body,
R16/12,646393,9909034,2,0,Baetidae,12,Maximum depth water body,
R16/12,646393,9909034,2,0,Baetidae,12,Variation in flow,0
R16/12,646393,9909034,2,0,Baetidae,12,Sludge layer,0
R16/12,646393,9909034,2,0,Baetidae,12,twigs,0
R16/12,646393,9909034,2,0,Baetidae,12,branch,0
R16/12,646393,9909034,2,0,Baetidae,12,logs,0
R16/12,646393,9909034,2,0,Baetidae,12,velocity,0
R16/12,646393,9909034,2,0,Baetidae,12,Pool/Riffle class,2
R16/12,646393,9909034,2,0,Baetidae,12,Bank Shape,0
R16/12,646393,9909034,2,0,Baetidae,12,Bank Slope,0
R16/12,646393,9909034,2,0,Baetidae,12,Bed Compaction,0
R16/12,646393,9909034,2,0,Baetidae,12,Sediment Matrix,5
R16/12,646393,9909034,2,0,Baetidae,12,Sediment Angularity,6
R16/12,646393,9909034,2,0,Baetidae,12,Boulder,0
R16/12,646393,9909034,2,0,Baetidae,12,Cobble,0
R16/12,646393,9909034,2,0,Baetidae,12,Gravel,0
R16/12,646393,9909034,2,0,Baetidae,12,Sand,0
R16/12,646393,9909034,2,0,Baetidae,12,Silt-clay,
R16/12,646393,9909034,2,0,Baetidae,12,Main Sediment Type,5
R16/12,646393,9909034,2,0,Baetidae,12,Landuse (Google),2
R16/12,646393,9909034,2,0,Baetidae,12,Elevation,83
R17/12,646789,9911341,1,0,Baetidae,10,Temperature,29.74
R17/12,646789,9911341,1,0,Baetidae,10,Conductivity,81
R17/12,646789,9911341,1,0,Baetidae,10,TDS,0.05
R17/12,646789,9911341,1,0,Baetidae,10,pH,7.46
R17/12,646789,9911341,1,0,Baetidae,10,Chlorophyll,6.92
R17/12,646789,9911341,1,0,Baetidae,10,Cl-,1.98
R17/12,646789,9911341,1,0,Baetidae,10,DO,8.55
R17/12,646789,9911341,1,0,Baetidae,10,DO Sat,112.62
R17/12,646789,9911341,1,0,Baetidae,10,Turbidity,4.08
R17/12,646789,9911341,1,0,Baetidae,10,COD,22.5
R17/12,646789,9911341,1,0,Baetidae,10,Total N,1
R17/12,646789,9911341,1,0,Baetidae,10,Total P,0.5
R17/12,646789,9911341,1,0,Baetidae,10,NO3--N,0.23
R17/12,646789,9911341,1,0,Baetidae,10,NO2--N,0.015
R17/12,646789,9911341,1,0,Baetidae,10,NH4+-N,0.03
R17/12,646789,9911341,1,0,Baetidae,10,Type of watercourse,0
R17/12,646789,9911341,1,0,Baetidae,10,Forest,1
